text,label
Guy finished the book Marta gave him. She needs it back because Simon wants to read it. Guy will bring the book tomorrow. ,0
"Ben is hungry and wants to eat something, but his roommate is making chicken in a weird sauce, so Ben is unsure if he wants to eat it. Donna suggests they go get some Thai food instead, which Ben agrees sounds incredible",1
"The group is discussing their plans to cross the river and continue southwards, but they discover that there is only one boat a week available, which means they will have to stay for a week and miss their flight back to Europe unless they take the one",1
"Ed offers coffee to Steve and Monica, Steve asks to wait for a smoke, and Patty declines.",1
"Rob has gone to the doctor and has been diagnosed with rotatory cuff damage. He needs physio first before they will consider an operation, and an xray has been booked for the next week or so. Mum will call him later.",1
Ted keeps sending Kris pictures and videos of cats.,0
"Lukas bought milk, flour, butter, bread, eggs, cottage cheese, beef steaks and sweets, and Hannah joined him to buy beer on the way home.",1
John will pick up the prints today.,1
Dan asks if Veronica has any plans for tonight. She doesn't know and is currently busy.,0
"Jenny shows Greta a video of Tommy taking his first steps, and Greta responds with a cute gif and tells Tommy she's proud of him.",1
William and Ann are going to the Azores for their summer holiday and John is surprised to know that they have already made plans together.,1
Olivia doesn't know how to caption the photo she wants to put on Instagram. Taylor gives Olivia some hints.,0
"Maciek is doing well and has an invitation to present his research next month. He had a great time in the previous university and is currently working on his research. Franek is quite busy with two weddings, a conference, moving to another city",1
"Lauren expresses her dislike for autumn while Diego defends it, citing that it's better than summer. Lauren complains about the weather and her hair while Diego tries to console her, reminding her that her hair will dry eventually.",1
"Eric invites Jamie and Quinn to a pot luck before the finals, and they agree to go. Quinn suggests they teach Jamie how to cook, and Eric offers to host at his place on Friday. Quinn prefers Saturday and has a family dinner",1
"The Cowboys are winning the game Derek, Selma and Alonso are watching. It's one of their best games recently.",0
Eve confirms that the lunch meeting is usual.,1
Pete is going to send a big video file to his laptop and then copy it to Thomas's laptop. Thomas wants Pete to send him the file by bluetooth but Thomas doesn’t know whether his laptop has bluetooth connectivity. They finally agree that Pete's going to use google drive to share the file with Thomas.,0
"Frank reminded Rick to work during his lunch break, and Rick assured him that he would.",1
"Erica is trying MarieKondo and is looking for free jars to use for her decluttering process, Ingrid and Nicole discuss the concept of MarieKondo and Ingrid offers to buy a glass jar for Erica next time she needs",1
Janet will start queuing to enter the new supermarket at 7 am on her mother's request. Vicky and Marta are very tired.,0
Dave will stay at Marciano's house at the beginning of the next month. Dave started going to events like pottery classes. Marciano is going to tell Tina about Dave.,0
Jack offers to buy some bread for Anne.,1
Luke's staying home with twins at Christmas. Jonah's going with Julie to hers and after to his parents. His son loves travelling by car. They're planning to meet at Luke's on Boxing Day.,0
Martha confirmed receiving Bill's email and assured him that she would let him know if the details were okay.,1
Dean's office is going to sign Mike up for classes. It is more convenient for the office as the group is only 12 students.,0
Emil invites Sallie to the Ed Sheeran concert and they end up going together as a date. Sallie reveals she has had a crush on Emil for a long time and they both express their feelings for each other.,1
"Sam invites Alice to a board games night with friends, and they discuss the type of games they play. Alice is interested but has only played basics, and Sam suggests trying Days of Wonder. They agree to meet at the Game Pub on Friday",1
"Owen informs Samuel that Microsoft Office prices are not as expensive as he thought, with a monthly fee of 8,80 euro for business use and a free plan available for personal use with basic functionalities.",1
"Laura asks Pat about the bus times, Pat asks Laura about her outfit and takes a photo, Laura responds that she will show her outfit when they meet, and Pat confirms the bus time.",1
Mike asked Ian to borrow his car for the night because he had a date with Mary.,1
Amber lost her flower necklace. Gabriel will look for it when cleaning. Mariah found it in her pocket and she will bring it to the office on Monday. ,0
"Mohamed invites Victor and Diego over for dinner and they accept. The cuisine is Lebanese and though the specific dishes are uncertain, Diego is looking forward to it. The time for the dinner is around 7 p.m.",1
Madelene and John are planning to have pizza and prosecco at their usual place at 5 o'clock.,1
"Max informs Theo that they will be late by 15-20 minutes due to a traffic jam on Washington Ave, passing the Ikea. Theo suggests that Max should call Thelma to inform her of the delay.",1
Jeff managed to get the essays of Sontag from the library. The book had always been borrowed.,0
Wyatt reminds Neville his wedding anniversary is on the 17th of September. Neville's wife is upset and it might be because Neville forgot about their anniversary.,0
"Helen and Nina had a nice conversation in a coffee house some time ago, and Helen hopes to know when their relationship gets serious, while Nina advises Helen not to jump to conclusions.",1
Ula invites Alan to a concert. Alan will meet her at the club after his work. ,0
Nadia wasn't feeling well on Friday. Hannah is at her sister's house. Hannah will send regards to her family on Nadia's request.,0
Nick will take 2 croissants from the canteen for Bart.,0
Sean's grandfather celebrates his 100th birthday tomorrow so they're organizing a party for 50 people at the weekend. Sean might do something for his grandfather rather than buy a present.,0
"Victor and David are discussing the recent price increase at their gym. They believe the increase is unfair and are considering ending their contract. Victor found a new gym, but it is too far away. David is also facing the same problem and is considering staying",1
